,Site,PS1,PS2,Title,available_in_my_db
4650,Doctor Adventures,lauren_phillips,ryan_driller,stress_test_sex,no
4651,Doctor Adventures,julia_ann,danny_d,hot_nurse_gets_the_cock_pumpin,yes
4652,Doctor Adventures,ariella_ferrera,danny_d,wet_naughty_sponge_bath_party,yes
4653,Doctor Adventures,candy_sexton,danny_d,open_wide,no
4654,Doctor Adventures,veronica_vain,michael_vegas,awful_doc_takes_the_cock,no
4655,Doctor Adventures,ariella_ferrera,xander_corvus,jailhouse_fuck_two,no
4656,Doctor Adventures,siri_dahl,johnny_sins,the_pavslut_experiment,yes
4657,Doctor Adventures,jaclyn_taylor,xander_corvus,always_listen_to_your_doctor,no
4658,Doctor Adventures,chanel_preston,charles_dera,hard_call,no
4659,Doctor Adventures,valentina_nappi,christian_clay,im_horny_call_an_ambulance,no
4660,Doctor Adventures,bonnie_rotten,danny_d,we_need_cum_stat,no
4661,Doctor Adventures,peta_jensen,noelle_easton,sexperiments,yes
4662,Doctor Adventures,bonnie_rotten,brick_danger,dr_rottens_erotic_experiments,no
4663,Doctor Adventures,anna_bell_peaks,romi_rain,the_last_dick_on_earth_remastered,no
4664,Doctor Adventures,julia_de_lucia,danny_d,psycho_anal_ysis,no
4665,Doctor Adventures,assh_lee,danny_d,brazzers_health_care,no
4666,Doctor Adventures,keisha_grey,bill_bailey,the_resident_slut_part_two,no
4667,Doctor Adventures,shawna_lenee,keiran_lee,this_nurse_is_a_hooker,no
4668,Doctor Adventures,aaliyah_love,veruca_james,medical_deviants,no
4669,Doctor Adventures,ashley_fires,ramon_nomar,shes_crazy_for_cock_part_2,no
4670,Doctor Adventures,jamie_jackson,keiran_lee,where_there_is_ass_there_is_hope,no
4671,Doctor Adventures,jasmine_jae,keiran_lee,waking_up_the_comatose_cock,yes
4672,Doctor Adventures,alexis_monroe,johnny_sins,dr_monroes_hardcore_medicine,no
4673,Doctor Adventures,kiera_rose,charles_dera,pussy_is_the_best_medicine,no
4674,Doctor Adventures,lily_adams,johnny_sins,nutjob_nurse,no
4675,Doctor Adventures,samantha_rone,danny_d,doctors_without_boners,no
4676,Doctor Adventures,marley_brinx,keiran_lee,cunnilingus_a_zz_medical_study,no
4677,Doctor Adventures,julia_ann,keiran_lee,doctoring_the_results,yes
4678,Doctor Adventures,savannah_stevens,johnny_castle,like_what_you_see,yes
4679,Doctor Adventures,rina_ellis,danny_d,a_dream_cum_true,no
4680,Doctor Adventures,sahara_knite,danny_d,sexy_doctor_adventures,no
4681,Doctor Adventures,monique_alexander,markus_dupree,pinkblot_test,yes
4682,Doctor Adventures,tina_kay,danny_d,cock_reduction,no
4683,Doctor Adventures,rachel_starr,nick_dundee,in_a_hurry_wait_a_minute,no
4684,Doctor Adventures,emily_b,brick_danger,this_pharmacist_can_fuck_off,no
4685,Doctor Adventures,brooke_wylde,tommy_gunn,how_to_please_a_sleaze,no
4686,Doctor Adventures,brandi_love,johnny_sins,emergency_dick,no
4687,Doctor Adventures,ania_kinski,danny_d,bad_medicine,no
4688,Doctor Adventures,aria_alexander,sofia_valletta,doctor_nurse_take_a_fucking_break,no
4689,Doctor Adventures,darcia_lee,marc_rose,just_like_that_nurse,no
4690,Doctor Adventures,alexa_pierce,ramon_nomar,house_call_on_my_balls,no
4691,Doctor Adventures,maddy_o_reilly,tony_de_sergio,rough_malpractice,no
4692,Doctor Adventures,anna_polina,keiran_lee,night_nurse,no
4693,Doctor Adventures,bethany_benz,johnny_castle,the_perfect_set,no
4694,Doctor Adventures,natalia_starr,brick_danger,orgasmtron_2000,no
4695,Doctor Adventures,tasha_reign,john_strong,take_one_dick_call_me_in_the_morning,no
4696,Doctor Adventures,connie_carter,denson,nurse_carter,no
4697,Doctor Adventures,diamond_foxxx,ryan_ryder,doctor_feet_fucker,no
4698,Doctor Adventures,phoenix_marie,alison_tyler,ski_hill_slut_emergency,no
4699,Doctor Adventures,laura_bentley,jessy_jones,night_shifts_naughtiest_nurse_part_one,no
4700,Doctor Adventures,ava_dalush,brick_danger,pervy_deeds_done_dirt_cheap,no
4701,Doctor Adventures,kara_faux,keiran_lee,virgin_medical_massage,no
4702,Doctor Adventures,jessa_rhodes,johnny_sins,the_only_way_to_quit_the_cock,no
4703,Doctor Adventures,dani_daniels,johnny_sins,driven_by_double_gs,no
4704,Doctor Adventures,tiffany_star,mick_blue,zz_hospital_tiffanys_first_day,no
4705,Doctor Adventures,alexis_texas,james_deen,dr_seduction,no
4706,Doctor Adventures,austin_lynn,johnny_sins,creepy_doc_gives_her_the_cock,no
4707,Doctor Adventures,penny_pax,markus_dupree,medical_sexthics,no
4708,Doctor Adventures,juelz_ventura,danny_d,dr_d_and_the_double_d_nurse,no
4709,Doctor Adventures,gigi_allens,mick_blue,study_of_the_male_gender,no
4710,Doctor Adventures,chloe_cherry,preston_parker,here_for_oral_support,no
4711,Doctor Adventures,lola_foxx,akira_lane,show_the_doc_how_you_suck_cock,no
4712,Doctor Adventures,destiny_dixon,johnny_sins,get_horny_get_healthy,no
4713,Doctor Adventures,madison_scott,johnny_sins,e_rection,no
4714,Doctor Adventures,kerry_louise,dean_van_damme,theres_something_about_kerry,yes
4715,Doctor Adventures,audrey_bitoni,madison_ivy,orderly_whorderly,no
4716,Doctor Adventures,christie_stevens,keiran_lee,ditching_a_date_for_doctor_dick,no
4717,Doctor Adventures,vina_sky,mick_blue,this_is_medical_masturbation_sir,no
4718,Doctor Adventures,barbie_sins,danny_d,cockupational_therapy,no
4719,Doctor Adventures,brett_rossi,johnny_sins,going_under,no
4720,Doctor Adventures,candy_alexa,mike_angelo,the_russian_dentist,no
4721,Doctor Adventures,sunny_lane,sean_lawless,take_your_medicine,no
4722,Doctor Adventures,bree_olson,mark_ashley,care_to_donate_some_fluid,no
4723,Doctor Adventures,alura_tnt_jenson,claire_dames,we_can_fit_you_in,yes
4724,Doctor Adventures,leigh_darby,danny_d,doctors_orders,no
4725,Doctor Adventures,marta_la_croft,pablo_ferrari,cumming_out_of_a_coma,no
4726,Doctor Adventures,summer_brielle,danny_d,lets_repopulate_the_planet,no
4727,Doctor Adventures,asa_akira,mark_ashley,dr_awesome,no
4728,Doctor Adventures,rikki_six,johnny_sins,loony_poons,no
4729,Doctor Adventures,faye_reagan,johnny_sins,psychopathic_pussy,no
4730,Doctor Adventures,karmen_karma,xander_corvus,just_count_to_three,yes
4731,Doctor Adventures,lisa_ann,keiran_lee,naked_therapy,no
4732,Doctor Adventures,bridgette_b,keiran_lee,coma_on_my_tits,no
4733,Doctor Adventures,tory_lane,angelina_valentine,hands_on_procedure,yes
4734,Doctor Adventures,audrey_bitoni,johnny_sins,fantasy_hospital,no
4735,Doctor Adventures,tiffany_brookes,danny_d,the_resident_slut_part_one,no
4736,Doctor Adventures,sophie_dee,keiran_lee,fuck_the_depression_away,no
4737,Doctor Adventures,kendall_karson,johnny_sins,inside_nutleys_asylum_part_three,no
4738,Doctor Adventures,sienna_west,ralph_long,the_damage_is_done,no
4739,Doctor Adventures,holly_michaels,mick_blue,doc_can_you_fix_my_limp_dick,no
4740,Doctor Adventures,devon,james_deen,anal_is_the_best_medicine,no
4741,Doctor Adventures,gia_milana,bambino,shes_no_dummy,no
4742,Doctor Adventures,aletta_ocean,nick_lang,alettas_anatomy,yes
4743,Doctor Adventures,kiara_mia,danny_mountain,getting_a_hot_doc_off,yes
4744,Doctor Adventures,gina_varney,danny_d,doctor_do_i_drool_too_much,no
4745,Doctor Adventures,ryder_skye,johnny_sins,masters_of_fuck,no
4746,Doctor Adventures,laura_bentley,johnny_sins,night_shifts_naughtiest_nurse_part_two,no
4747,Doctor Adventures,kennedy_leigh,johnny_sins,nurse_leigh_cock_stalker,no
4748,Doctor Adventures,courtney_taylor,johnny_sins,healing_touch,yes
4749,Doctor Adventures,aletta_ocean,keiran_lee,cock_bath_by_a_tight_ass,no
4750,Doctor Adventures,rio_lee,bill_bailey,naughty_vision_during_incision,no
4751,Doctor Adventures,phoenix_marie,james_deen,this_nurse_is_no_pussy,no
4752,Doctor Adventures,rachel_starr,johnny_sins,cumshot_at_the_end_of_the_tunnel,no
4753,Doctor Adventures,tasha_reign,mick_blue,sacred_holes,no
4754,Doctor Adventures,marica_hase,bill_bailey,big_in_japan,no
4755,Doctor Adventures,audrey_show,marco_ducati,doctor_discipline,no
4756,Doctor Adventures,romi_rain,johnny_sins,rockn_roll_nurse,no
4757,Doctor Adventures,samantha_saint,ramon_nomar,breast_exam_fun,no
4758,Doctor Adventures,jasmine_webb,danny_d,help_im_in_a_porno_film,no
4759,Doctor Adventures,olive_glass,johnny_sins,arch_support,no
4760,Doctor Adventures,gia_dimarco,johnny_sins,slutty_recovery,no
4761,Doctor Adventures,nikki_benz,nikki_sexx,mammograb_my_girlfriend,yes
4762,Doctor Adventures,ashley_lane,robby_echo,lip_service,no
4763,Doctor Adventures,mason_moore,james_deen,fucklined,no
4764,Doctor Adventures,angelina_valentine,ramon_nomar,the_bone_identity,no
4765,Doctor Adventures,gracie_glam,melanie_rios,a_full_recovery_part_2,no
4766,Doctor Adventures,jessica_jaymes,xander_corvus,take_up_thy_stethoscope_and_fuck,no
4767,Doctor Adventures,codi_bryant,johnny_sins,last_doctor_visit,no
4768,Doctor Adventures,jenni_lee,michael_vegas,a_doctors_duty,no
4769,Doctor Adventures,kortney_kane,juelz_ventura,retirement_bone,no
4770,Doctor Adventures,katsuni,ramon_nomar,dr_katsunis_oral_therapy,no
4771,Doctor Adventures,eva_angelina,johnny_sins,fuck_my_invisible_cock,no
4772,Doctor Adventures,alektra_blue,johnny_sins,lights_camera_deepthroat,yes
4773,Doctor Adventures,asa_akira,ramon_nomar,working_the_night_shift,no
4774,Doctor Adventures,alison_tyler,johnny_castle,sexperiment,no
4775,Doctor Adventures,shyla_stylez,jordan_ash,intense_asshole_treatment,no
4776,Doctor Adventures,ava_addams,keiran_lee,fucking_to_avoid_being_fucked,yes
4777,Doctor Adventures,karlie_montana,voodoo,karlie_analysis,no
4778,Doctor Adventures,black_angelika,frank_gun,no_breast_reduction,no
4779,Doctor Adventures,veronica_avluv,kristal_summers,veronica_loves_to_play_doctor,no
4780,Doctor Adventures,krissy_lynn,erik_everhard,naughty_nurses,yes
4781,Doctor Adventures,alex_chance,toni_ribas,operation_last_chance,no
4782,Doctor Adventures,leilani_leeane,ramon_nomar,doc_loosen_up_my_throat,no
4783,Doctor Adventures,cherie_deville,johnny_sins,dr_spankencocks_sexperiments,no
4784,Doctor Adventures,krissy_lynn,yurizan_beltran,so_i_married_a_dyke,no
4785,Doctor Adventures,alura_tnt_jenson,keni_styles,slipping_in_and_out,no
4786,Doctor Adventures,lily_labeau,katie_summers,extra_slutty_care,no
4787,Doctor Adventures,anissa_kate,johnny_sins,dr_gangbanger_banger,no
4788,Doctor Adventures,monique_alexander,marco_banderas,but_doc_im_not_a_slut,no
4789,Doctor Adventures,jessica_jaymes,jordan_ash,slutty_dr_jaymes,no
4790,Doctor Adventures,monique_alexander,chris_johnson,the_doctor_is_in,no
4791,Doctor Adventures,kianna_dior,van_wylde,hump_and_splash_the_nurse,no
4792,Doctor Adventures,sienna_west,ariella_ferrera,dick_rush,yes
4793,Doctor Adventures,savannah_bond,keiran_lee,nurses_touch,yes
4794,Doctor Adventures,sadie_swede,johnny_sins,the_healing_power_of_pussy,no
4795,Doctor Adventures,lexi_belle,keiran_lee,crazy_slut_fucks_her_doctor,no
4796,Doctor Adventures,gianna_michaels,tj_cummings,skeletons_in_the_doctors_closet,no
4797,Doctor Adventures,krissy_lynn,johnny_sins,doctor_by_day_porn_star_by_night,yes
4798,Doctor Adventures,nikki_benz,lichelle_marie,soccer_fan_doctors,no
4799,Doctor Adventures,alexis_ford,ramon_nomar,pussy_prescription,yes
4800,Doctor Adventures,veronica_avluv,john_strong,dicking_down_the_doctor,no
4801,Doctor Adventures,lisa_ann,ramon_nomar,the_return_of_dr_loveless,no
4802,Doctor Adventures,london_river,kay_lovely,dr_jawbreaker_the_horny_assistant,no
4803,Doctor Adventures,angelina_valentine,chris_strokes,genital_hospital,no
4804,Doctor Adventures,carmen_caliente,keiran_lee,knobbing_the_naughty_nurse,no
4805,Doctor Adventures,aurora_jolie,keiran_lee,reconstruct_my_hymen,no
4806,Doctor Adventures,abella_danger,mick_blue,use_it_or_lose_it,no
4807,Doctor Adventures,dani_jensen,xander_corvus,special_treatment,no
4808,Doctor Adventures,diamond_foxxx,toni_ribas,double_time,yes
4809,Doctor Adventures,rebeca_linares,scott_nails,horny_house_call,no
4810,Doctor Adventures,kortney_kane,jordan_ash,foot_job_cum_on,no
4811,Doctor Adventures,gianna_michaels,nik,major_cleavage,no
4812,Doctor Adventures,raylene,ramon_nomar,90_beats_per_minute,no
4813,Doctor Adventures,alanah_rae,johnny_sins,nurse_doctor_play_while_patients_away,no
4814,Doctor Adventures,rose_monroe,van_wylde,super_doc_super_fuck,no
4815,Doctor Adventures,alena_croft,bill_bailey,mammary_lapse,no
4816,Doctor Adventures,lana_violet,anthony_rosano,analyze_that,no
4817,Doctor Adventures,liza_del_sierra,johnny_sins,urgenzze,yes
4818,Doctor Adventures,memphis_monroe,mason_moore,doctor_vaggy_lessons,no
4819,Doctor Adventures,aletta_ocean,johnny_sins,stuck_in_a_pickle,no
4820,Doctor Adventures,sara_jay,jordan_ash,uncooperative_patient,no
4821,Doctor Adventures,rachel_starr,julia_ann,that_was_no_routine_checkup,yes
4822,Doctor Adventures,rahyndee_james,johnny_sins,natural_perfection,no
4823,Doctor Adventures,brittany_andrews,keiran_lee,a_little_big_trouble,no
4824,Doctor Adventures,nika_noire,johnny_sins,board_and_certified,no
4825,Doctor Adventures,tasha_reign,jenna_presley,dr_presleys_orders,no
4826,Doctor Adventures,brooklyn_blue,xander_corvus,dr_blues_on_the_blow_job_training,no
4827,Doctor Adventures,bridgette_b,mariah_madysinn,diagnosis_horny,yes
4828,Doctor Adventures,rebeca_linares,johnny_sins,pain_in_the_ass,no
4829,Doctor Adventures,capri_cavanni,danny_mountain,pervert_podiatry,no
4830,Doctor Adventures,sandee_westgate,jared_gray,double_d_doctor,no
4831,Doctor Adventures,audrey_bitoni,ben_english,tight_throat,no
4832,Doctor Adventures,angel_long,scott_nails,a_doctorate_in_analsexology,no
4833,Doctor Adventures,jamie_michelle,keiran_lee,nurse_jamie_knows_best,no
4834,Doctor Adventures,kirsten_price,keiran_lee,a_full_recovery_part_1,yes
4835,Doctor Adventures,delta_white,keiran_lee,nursing_him_back_to_health,no
4836,Doctor Adventures,ariella_ferrera,danny_mountain,doctor_doctor_gimme_your_cock,yes
4837,Doctor Adventures,kylee_strutt,mark_wood,deja_vu,no
4838,Doctor Adventures,jasmine_jae,jay_snake,scaring_the_pants_off_him,yes
4839,Doctor Adventures,isis_taylor,keiran_lee,new_intern_new_cum_to_taste,no
4840,Doctor Adventures,jenaveve_jolie,james_deen,blind_deaf_and_cum,no
4841,Doctor Adventures,capri_cavanni,mick_blue,you_stole_my_wish_bitch,no
4842,Doctor Adventures,blake_rose,johnny_sins,an_erotic_method,no
4843,Doctor Adventures,ava_devine,anthony_hardwood,sexy_situation,no
4844,Doctor Adventures,breanne_benson,charles_dera,the_doctors_not_in_but_youre_in_me_now,no
4845,Doctor Adventures,holly_brooks,danny_d,pussy_soothes_the_savage_beast,yes
4846,Doctor Adventures,marry_queen,mad_max,burst_on_the_nurse,no
4847,Doctor Adventures,molly_bennett,johnny_sins,nymphomania,no
4848,Doctor Adventures,ray_veness,johnny_sins,fuck_me_hard_or_else,no
4849,Doctor Adventures,rachel_roxxx,toni_ribas,anxious_titties,no
4850,Doctor Adventures,nikita_von_james,billy_glide,doctor_squirtsalot,no
4851,Doctor Adventures,eva_angelina,johnny_sins,bedside_mammaries,no
4852,Doctor Adventures,diamond_foxxx,chris_johnson,the_doc_pop,no
4853,Doctor Adventures,anastasia_brill,danny_d,bad_news,yes
4854,Doctor Adventures,cytherea,erik_everhard,your_brain_on_orgasm,no
4855,Doctor Adventures,jessica_lynn,dylan_ryder,orgasmic_flesh,no
4856,Doctor Adventures,alina_lopez,scott_nails,pharma_sutra,no
4857,Doctor Adventures,abbie_cat,danny_d,cu_matose,no
4858,Doctor Adventures,lela_star,xander_corvus,sex_hospital,no
4859,Doctor Adventures,audrey_bitoni,johnny_sins,impatient_patient,no
4860,Doctor Adventures,nikki_sexx,chris_strokes,sexxlexia,no
4861,Doctor Adventures,veronica_avluv,ramon_nomar,thats_not_him,no
4862,Doctor Adventures,ryder_skye,charles_dera,insurance_fraud,no
4863,Doctor Adventures,sara_jay,justin_syder,stress_reliever,no
4864,Doctor Adventures,shazia_sahari,charles_dera,call_me_doctor_nurse,no
4865,Doctor Adventures,sarah_vandella,tommy_gunn,nympho_chondriac,no
4866,Doctor Adventures,veruca_james,erik_everhard,im_not_a_doctor_but_i_play_one_on_brazzers,no
4867,Doctor Adventures,gina_lynn,keiran_lee,eye_will_fuck_you,no
4868,Doctor Adventures,hailey_young,marco_banderas,the_7th_position,no
4869,Doctor Adventures,tanya_tate,johnny_sins,dr_slutcunt,no
4870,Doctor Adventures,tanya_james,johnny_sins,impostor_rails_boobed_bombshell,no
4871,Doctor Adventures,rachel_roxxx,keiran_lee,facial_reconstruction,no
4872,Doctor Adventures,vivie_delmonico,johnny_sins,getting_dick_at_the_dentist,no
4873,Doctor Adventures,katie_kox,richie_calhoun,patients_without_borders,yes
4874,Doctor Adventures,bella_reese,james_maverick,i_want_them_bigger,no
4875,Doctor Adventures,shyla_stylez,marcus_london,change_is_good,no
4876,Doctor Adventures,rachel_starr,cheyne_collins,lucky_patient,no
4877,Doctor Adventures,alanah_rae,keiran_lee,make_me_fuckable,no
4878,Doctor Adventures,alison_star,johnny_sins,doctor_feelgoods_sinful_services,no
4879,Doctor Adventures,lezley_zen,michael_vegas,the_give_a_fuck_foundation,no
4880,Doctor Adventures,courtney_cummz,angelina_ashe,sponge_bath,no
4881,Doctor Adventures,claire_dames,james_deen,dr_dreamy_cream,yes
4882,Doctor Adventures,ginjer,jordan_ash,the_virgin,no
4883,Doctor Adventures,jayden_jaymes,mikey_butders,the_vegas_experiment,no
4884,Doctor Adventures,roberta_gemma,choky_ice,midnight_fuxpress,yes
4885,Doctor Adventures,angela_white,markus_dupree,firsthand_experience,yes
4886,Doctor Adventures,phoenix_marie,cheyne_collins,boner_killer,no
4887,Doctor Adventures,rachel_starr,avy_scott,dr_fuck_a_lot,no
4888,Doctor Adventures,alexis_ford,keiran_lee,blowvocaine,yes
4889,Doctor Adventures,chloe_chaos,jay_smooth,oral_fixation,no
4890,Doctor Adventures,alexis_breeze,keiran_lee,vagitarians_do_it_better,yes
4891,Doctor Adventures,brandy_aniston,ramon_nomar,license_to_fuck,no
4892,Doctor Adventures,rachel_roxxx,dominic_kane,rear_ending,no
4893,Doctor Adventures,rachel_roxxx,billy_glide,ro_xxx_show,no
4894,Doctor Adventures,madelyn_marie,ramon_nomar,to_the_souls_of_soldiers_past,no
4895,Doctor Adventures,shawna_lenee,keiran_lee,i_need_your_sperm,no
4896,Doctor Adventures,abella_danger,charles_dera,i_can_help_you_with_that,no
4897,Doctor Adventures,lylith_lavey,xander_corvus,does_this_look_real,no
4898,Doctor Adventures,madelyn_marie,mark_ashley,lets_treat_your_big_dick_disorder,no
4899,Doctor Adventures,amber_lynn,johnny_sins,checking_in,no
4900,Doctor Adventures,shy_love,scott_nails,dr_shy_love_or_how_i_learned_to_stop_cumming_too_fast_and_love_the_spray,no
4901,Doctor Adventures,april_o_neil,charles_dera,fuck_your_needle_fuck_my_needle,no
4902,Doctor Adventures,eva_karera,jordan_ash,dr_impostor,yes
4903,Doctor Adventures,veronica_rayne,flick_shagwell,3_way_therapy,no
4904,Doctor Adventures,helly_mae_hellfire,johnny_sins,late_night_with_dr_fucky,yes
4905,Doctor Adventures,jenna_presley,charles_dera,a_rare_case_of_girlstuckoncock,no
4906,Doctor Adventures,brooke_lee_adams,danny_mountain,sexy_doctor_fucks_patient,no
4907,Doctor Adventures,brandy_aniston,bill_bailey,the_flatline_asshole,no
4908,Doctor Adventures,nikki_delano,mick_blue,naughty_nurse,no
4909,Doctor Adventures,shy_love,tj_cummings,love_teachings,no
4910,Doctor Adventures,shyla_stylez,jez_christ,let_me_kiss_it_to_make_it_better,no
4911,Doctor Adventures,zoey_holiday,ramon_nomar,female_sexual_arousal_a_doctors_touch,no
4912,Doctor Adventures,priya_rai,charles_dera,all_i_could_hear_is_pussy,no
4913,Doctor Adventures,monique_alexander,johnny_sins,she_cums_to_him,no
4914,Doctor Adventures,trina_michaels,julius_ceazher,un_orthodox_techniques,no
4915,Doctor Adventures,august,barry_scott,got_sperm,no
4916,Doctor Adventures,ava_lauren,johnny_sins,the_best_pain_reliever,no
4917,Doctor Adventures,alice_romain,ian_scott,euro_medicare_makes_me_medicum,no
4918,Doctor Adventures,jazmine_star,keiran_lee,caught_in_a_tight_situation,no
4919,Doctor Adventures,juelz_ventura,chris_johnson,masturbation_is_the_best_medicine,no
4920,Doctor Adventures,sunny_lane,alec_knight,unmentionable_tale,no
4921,Doctor Adventures,emma_starr,johnny_castle,cougar_in_doctors_clothing,no
4922,Doctor Adventures,nikita_von_james,johnny_sins,vagina_vision,yes
4923,Doctor Adventures,kendall_karson,johnny_sins,candy_striper_sex_savior,no
4924,Doctor Adventures,isis_love,barry_scott,dick_sucker,no
4925,Doctor Adventures,nikki_benz,trent_tesoro,brains_before_blonde,no
4926,Doctor Adventures,gizzelle_royal,don_juan,fresh_out_of_med_school,no
4927,Doctor Adventures,savannah_stern,johnny_sins,we_can_make_a_lot_of_money_but_lets_fuck_first,no
4928,Doctor Adventures,emma_heart,james_deen,personal_gyno_tutorial,no
4929,Doctor Adventures,amy_ried,scott_nails,is_viagra_really_needed,no
4930,Doctor Adventures,brittany_andrews,jordan_ash,doctor_goes_for_a_ride,no
4931,Doctor Adventures,julia_bond,johnny_sins,doctor_doppelfucker,no
4932,Doctor Adventures,sincere_lemore,barry_scott,side_effects,no
4933,Doctor Adventures,sativa_rose,johnny_sins,alex_bigrodus,no
4934,Doctor Adventures,vanilla_deville,randy_spears,cock_treatment,no
4935,Doctor Adventures,dayna_vendetta,chris_johnson,the_coma_bone,no
4936,Doctor Adventures,katana_kombat,j_mac,the_cure_for_insomnia,no
4937,Doctor Adventures,eden,jon_jon,before_surgery,no
4938,Doctor Adventures,blake_rose,ramon_nomar,rose_blows_ramon,no
4939,Doctor Adventures,angelica_heart,jordan_ash,nurse_helping_hand,no
4940,Doctor Adventures,kira_noir,scott_nails,jailhouse_fuck_4,no
4941,Doctor Adventures,jayden_jaymes,anthony_hardwood,wheelchair_recovery_therapy,no
4942,Doctor Adventures,cassandra_calogera,claire_dames,forever_erect,no
4943,Doctor Adventures,avy_scott,johnny_sins,cock_switch,no
4944,Doctor Adventures,nikki_rhodes,barry_scott,the_test_dont_lie,no
4945,Doctor Adventures,briana_blair,johnny_sins,diagnosis_johnny_humongous_cock,no
4946,Doctor Adventures,missy_martinez,johnny_sins,in_the_line_of_boner,no
4947,Doctor Adventures,mc_kenzie_lee,keiran_lee,the_sweet_cumafter,no
4948,Doctor Adventures,charley_chase,karlo_karerra,prescription_penis,no
4949,Doctor Adventures,andy_san_dimas,keiran_lee,sexy_doctor_takes_advantage_of_male_nurse,no
4950,Doctor Adventures,ann_marie_rios,danny_mountain,banging_the_nurse,no
4951,Doctor Adventures,darcy_tyler,johnny_sins,tasty_deposit,no
4952,Doctor Adventures,tanya_james,barry_scott,dont_be_ashamed,no
4953,Doctor Adventures,carmella_bing,demi_delia,whores_anatomy,yes
4954,Doctor Adventures,ashley_graham,danny_mountain,take_this_pussy_twice_a_day_for_relief,no
4955,Doctor Adventures,sara_stone,keiran_lee,stone_cold_awesome,no
4956,Doctor Adventures,tiffany_brookes,johnny_sins,total_fuckall,no
4957,Doctor Adventures,eve_lawrence,charles_dera,dr_ball_buster,no
4958,Doctor Adventures,carmella_bing,andrew_andretti,anti_vaginal_penetration_disorder,yes
4959,Doctor Adventures,sienna_day,danny_d,can_you_feel_that,yes
4960,Doctor Adventures,victoria_lawson,johnny_sins,nurse_nailing,no
4961,Doctor Adventures,kristal_summers,ramon_nomar,malpractice_slut,no
4962,Doctor Adventures,lylith_lavey,keiran_lee,se_x_rays,no
4963,Doctor Adventures,deauxma,anthony_rosano,masturbation_101,no
4964,Doctor Adventures,ice_la_fox,charles_dera,deep_throat_treatment,no
4965,Doctor Adventures,marica_chanelle,danny_d,naughty_nurses_first_day,no
4966,Doctor Adventures,diamond_foxxx,charles_dera,theyre_everywhere,no
4967,Doctor Adventures,brooklyn_lee,ramon_nomar,where_is_the_intern,no
4968,Doctor Adventures,brooke_brand,britney_stevens,nurse_getting_caught,no
4969,Doctor Adventures,holly_halston,troy_halston,swollen_members,no
4970,Doctor Adventures,phoenix_marie,scott_nails,meet_the_dealer,no
4971,Doctor Adventures,britney_amber,danny_mountain,cata_ti_tic_state,no
4972,Doctor Adventures,kayla_synz,charles_dera,eye_exam,no
4973,Doctor Adventures,mz_berlin,mark_wood,stick_to_regular_medicine,no
4974,Doctor Adventures,tj_cummings,hailey_young,knockout_pussy,no
4975,Doctor Adventures,ramon_nomar,kendall_brooks,fuck_her_lucky_charms_laddie,no
4976,Doctor Adventures,justice_young,bella_elise_rose,best_birthday_gift_ever,no
4977,Doctor Adventures,steve_holmes,nikki_sexx,big_thermometer_energy,no
4978,Doctor Adventures,johnny_castle,,you_cant_leave_til_you_nut_on_my_beav,no
4979,Doctor Adventures,veronica_rayne,jordan_ash,dr_anos_from_mykonos,no
4980,Doctor Adventures,jessica_nyx,johnny_sins,inside_nutleys_asylum_part_one,no
4981,Doctor Adventures,jada_fire,jack_vegas,prick_for_prick,no
4982,Doctor Adventures,ricki_raxxx,keiran_lee,pussy_to_mouth_resuscitation,no
4983,Doctor Adventures,houston,jordan_ash,late_again,no
4984,Doctor Adventures,olivia_olovely,sergio,a_good_friend,no
4985,Doctor Adventures,sienna_west,jordan_ash,thinking_out_loud,no
4986,Doctor Adventures,sienna_west,johnny_sins,big_tit_knock_out,no
4987,Doctor Adventures,shawna_lenee,derrick_pierce,number_one_fan,no
4988,Doctor Adventures,austin_kincaid,joe_blow,tough_guys,no
4989,Doctor Adventures,memphis_monroe,keiran_lee,releasing_tension,no
4990,Doctor Adventures,kasey_grant,keiran_lee,nurse_gets_the_full_body_experience,no
4991,Doctor Adventures,mya_nichole,jordan_ash,fucked_in_the_head,no
4992,Doctor Adventures,amber_cox,johnny_sins,waiting_room_boom_boom,no
4993,Doctor Adventures,katja_kassin,phat_zane,swollen_balls,no
4994,Doctor Adventures,eva_angelina,charles_dera,sick_note,no
4995,Doctor Adventures,jessica_lynn,johnny_sins,highly_recommended_dentist,no
4996,Doctor Adventures,kristal_summers,chris_strokes,bad_news_good_sex,no
4997,Doctor Adventures,jasmeen,keiran_lee,the_perv_behind_the_curtain,no
4998,Doctor Adventures,diana_prince,keiran_lee,my_pussy_is_your_cure,no
4999,Doctor Adventures,destiny_summers,bobby,the_doctors_note,no
5000,Doctor Adventures,nina,jordan_ash,paranoid,no
5001,Doctor Adventures,ann_marie_rios,ramon_nomar,eat_my_pussy_before_you_lose_your_teeth,no
5002,Doctor Adventures,lani_lane,,i_tell_the_doctor,no
5003,Doctor Adventures,eden_adams,johnny_sins,reconstructed_cock,no
5004,Doctor Adventures,eva_angelina,tj_cummings,stink_temper,no
5005,Doctor Adventures,viv,enrique,team_doctor,no
5006,Doctor Adventures,chloe_cherry,michael_vegas,nurses_orders,no
5007,Doctor Adventures,kelli_tyler,alec_knight,physical_therapy,no
5008,Doctor Adventures,charlee,jordan_ash,routine_checkup_gone_wild,no
